area_sqft,bedrooms,bathrooms,stories,garage_spaces,age_years,distance_to_city_km,school_rating,crime_rate,location,condition,has_pool,has_garden,price
1814.0,3,2,2,3.0,5.5,5.51,3.3,1.17,Suburban,Fair,1,1,326386.0
2001.0,3,2,3,1.0,41.9,4.07,6.4,3.3,Urban,Fair,0,0,355134.0
2906.0,2,1,1,1.0,5.7,11.1,4.3,1.3,Suburban,Excellent,1,0,472850.0
1956.0,4,3,2,1.0,15.9,0.61,7.7,2.47,Suburban,Good,1,1,360894.0
3491.0,4,2,2,1.0,1.3,0.75,6.6,3.67,Suburban,Good,0,0,549682.0
2168.0,4,3,1,1.0,4.2,8.44,6.8,1.99,Suburban,Good,0,0,384155.0
656.0,2,1,3,2.0,22.3,5.34,5.2,1.94,Urban,Good,1,0,224918.0
2290.0,2,1,2,1.0,11.3,12.5,9.6,0.23,Urban,Fair,1,0,474686.0
2048.0,3,3,1,2.0,39.5,19.84,10.0,1.32,Urban,Fair,0,1,369367.0
2638.0,3,2,2,0.0,8.4,3.93,6.0,1.97,Urban,Good,0,0,514518.0
2238.0,3,1,1,2.0,30.6,7.26,7.1,1.55,Suburban,Good,0,1,303676.0
1710.0,4,3,2,2.0,8.9,5.56,6.7,5.78,Rural,Excellent,0,0,292456.0
1004.0,2,1,1,2.0,58.1,31.97,6.0,5.93,Suburban,Excellent,0,1,107257.0
1664.0,1,1,2,2.0,48.2,14.23,5.0,4.31,Suburban,Good,0,0,209886.0
1247.0,3,2,1,2.0,6.0,19.42,4.5,1.18,Suburban,Excellent,0,1,251331.0
1423.0,4,4,2,3.0,32.6,2.35,4.5,3.16,Urban,Fair,0,1,306287.0
2183.0,2,1,1,1.0,28.2,11.85,7.2,1.26,Rural,Good,1,1,283941.0
2885.0,4,3,2,2.0,3.5,2.47,5.6,0.66,Rural,Fair,1,1,426063.0
2057.0,3,2,2,0.0,14.7,1.87,1.9,1.05,Suburban,Good,1,0,336482.0
1023.0,5,2,2,0.0,1.1,23.1,7.3,0.18,Urban,Good,1,0,260070.0
2089.0,5,3,2,1.0,27.2,0.2,6.4,1.01,Suburban,Fair,0,1,391338.0
2578.0,3,2,2,0.0,2.9,26.91,8.9,1.54,Urban,Fair,1,1,486293.0
1404.0,3,1,2,1.0,1.1,1.29,7.2,7.78,Suburban,Good,1,0,309546.0
1713.0,3,2,2,1.0,7.7,13.69,3.8,0.94,Rural,Good,1,0,260038.0
1810.0,3,2,2,0.0,12.9,2.58,2.5,5.82,Urban,Poor,0,1,282612.0
1290.0,4,3,2,3.0,29.0,3.45,5.2,0.65,Rural,Good,0,1,226161.0
2221.0,4,2,1,0.0,54.9,1.95,5.4,0.53,Rural,Good,0,1,253564.0
1721.0,4,2,1,2.0,8.7,7.05,8.2,1.83,Rural,Good,0,0,258095.0
2073.0,4,2,1,1.0,0.9,3.42,6.5,2.79,Suburban,Good,1,0,378014.0
1223.0,3,3,2,3.0,20.7,8.57,8.5,0.11,Urban,Fair,0,0,257228.0
1516.0,2,1,1,2.0,12.5,0.2,4.1,0.62,Suburban,Good,1,0,267738.0
2270.0,4,3,2,2.0,8.9,0.53,8.2,1.52,Suburban,Excellent,0,1,472206.0
1558.0,3,1,2,2.0,5.6,0.84,7.8,1.0,Urban,Good,0,1,371591.0
2923.0,4,3,1,0.0,10.5,4.34,2.9,3.12,Suburban,Good,0,0,438765.0
1540.0,3,2,2,3.0,6.2,13.49,8.9,1.79,Suburban,Good,0,0,324706.0
1946.0,2,2,1,2.0,21.2,17.53,6.7,0.44,Urban,Fair,0,0,330991.0
2406.0,6,3,1,2.0,11.8,2.25,7.2,5.62,Urban,Good,0,1,503020.0
878.0,2,1,2,2.0,31.4,6.83,4.9,0.87,Urban,Excellent,0,0,229106.0
655.0,6,3,1,1.0,11.8,11.7,8.8,3.28,Suburban,Poor,0,0,151178.0
808.0,6,5,1,2.0,4.1,2.73,4.4,3.78,Suburban,Excellent,0,1,237873.0
2621.0,4,3,2,1.0,28.6,4.21,8.0,8.25,Urban,Fair,1,1,450299.0
1441.0,4,2,1,2.0,12.2,5.94,8.0,1.73,Rural,Good,0,1,216707.0
3463.0,4,3,3,0.0,3.5,1.16,4.7,2.39,Urban,Excellent,0,0,644826.0
1433.0,5,3,3,3.0,14.7,0.21,10.0,1.02,Suburban,Excellent,0,0,344552.0
1920.0,3,1,1,0.0,6.6,1.33,6.9,2.83,Suburban,Excellent,0,0,325633.0
2802.0,3,2,1,1.0,27.9,7.89,7.7,1.56,Suburban,Excellent,0,1,482341.0
3104.0,4,2,2,2.0,9.1,0.61,3.8,1.44,Urban,Good,0,1,572329.0
3140.0,3,2,2,2.0,19.4,1.68,10.0,4.84,Rural,Good,1,1,442789.0
2585.0,3,2,1,2.0,1.5,3.3,4.3,0.13,Rural,Good,0,0,344590.0
2466.0,3,1,2,1.0,7.6,0.65,8.3,5.34,Suburban,Good,0,1,419245.0
2185.0,4,3,1,0.0,61.3,1.7,4.7,4.78,Suburban,Good,0,0,321046.0
2306.0,5,4,2,2.0,24.8,19.38,5.4,1.76,Urban,Good,0,0,402052.0
1442.0,3,3,1,3.0,2.6,0.2,7.9,1.68,Suburban,Good,0,0,302172.0
1268.0,5,3,1,2.0,4.9,8.48,8.3,1.12,Suburban,Excellent,0,1,298836.0
1798.0,4,4,1,1.0,6.0,3.88,4.2,10.0,Suburban,Good,0,0,280283.0
1689.0,4,3,3,3.0,15.8,8.93,8.5,0.29,Suburban,Poor,0,1,314984.0
1505.0,4,2,2,1.0,21.2,7.11,8.4,2.23,Suburban,Good,0,1,316206.0
2253.0,4,3,2,2.0,20.8,2.02,4.8,2.86,Urban,Good,1,0,420954.0
2421.0,1,1,1,1.0,10.7,15.03,9.4,6.81,Urban,Good,0,1,409667.0
1857.0,4,3,1,1.0,25.0,5.42,3.9,3.79,Urban,Excellent,0,0,353125.0
2760.0,1,1,1,2.0,8.6,13.83,5.4,2.58,Urban,Good,1,0,491918.0
1058.0,5,4,2,2.0,2.0,4.17,7.4,0.31,Suburban,Excellent,0,1,289640.0
1674.0,6,5,2,1.0,12.5,33.43,5.0,1.17,Suburban,Good,0,1,287163.0
1334.0,3,2,2,1.0,45.6,11.77,7.0,0.37,Suburban,Good,1,0,248794.0
587.0,3,2,1,0.0,23.6,27.04,6.9,5.33,Suburban,Good,0,1,131665.0
1746.0,4,3,3,2.0,13.0,5.78,6.2,3.46,Suburban,Poor,0,1,344510.0
1721.0,3,2,1,1.0,15.6,5.13,8.0,3.54,Urban,Poor,1,0,323084.0
2784.0,5,3,3,0.0,40.0,11.27,6.1,2.64,Suburban,Fair,1,0,387827.0
2210.0,2,2,1,2.0,8.4,16.98,6.9,1.77,Urban,Good,0,1,426995.0
1134.0,2,1,2,2.0,6.0,26.63,8.6,0.41,Suburban,Fair,0,0,216703.0
3005.0,6,3,1,2.0,56.7,3.14,7.9,1.0,Urban,Excellent,0,1,596566.0
2594.0,4,2,1,2.0,29.9,12.82,7.9,0.37,Urban,Good,0,1,517266.0
2178.0,4,2,2,2.0,5.9,1.89,4.4,3.23,Suburban,Good,0,0,366952.0
1653.0,3,3,1,3.0,9.3,6.31,7.4,0.44,Rural,Fair,0,1,237164.0
1176.0,4,2,1,2.0,8.0,1.59,4.9,3.03,Suburban,Fair,1,0,246871.0
1558.0,4,2,2,2.0,2.4,3.41,4.2,2.95,Suburban,Fair,0,1,279232.0
2508.0,4,3,2,1.0,47.5,21.43,6.4,1.54,Suburban,Good,1,0,387741.0
3025.0,4,2,2,3.0,7.8,1.26,4.9,0.36,Suburban,Good,0,1,517790.0
2803.0,4,2,1,1.0,31.2,8.01,7.9,0.95,Suburban,Good,0,0,447384.0
1482.0,3,2,2,1.0,3.1,7.19,8.0,0.96,Rural,Good,0,1,246528.0
1072.0,3,2,2,1.0,11.9,1.03,3.1,3.01,Urban,Good,0,0,252764.0
1892.0,4,3,1,0.0,0.4,3.16,5.0,0.3,Urban,Fair,0,0,401873.0
651.0,3,2,2,3.0,21.7,6.62,3.9,4.42,Urban,Good,1,0,161996.0
2010.0,4,2,1,2.0,13.0,1.66,5.7,3.58,Suburban,Good,0,1,354400.0
1704.0,3,3,1,2.0,14.7,12.9,7.3,0.52,Rural,Good,0,0,243709.0
1497.0,4,2,1,2.0,0.8,28.65,6.1,3.17,Urban,Fair,0,1,292197.0
763.0,4,2,1,1.0,3.6,1.93,5.4,2.76,Suburban,Good,0,1,196856.0
2134.0,3,2,2,0.0,1.2,1.66,8.8,3.45,Rural,Fair,0,1,299795.0
1454.0,2,1,2,2.0,5.1,4.85,2.4,0.52,Suburban,Excellent,1,0,276726.0
1040.0,2,2,3,2.0,14.8,11.02,8.7,0.43,Suburban,Good,0,1,246615.0
400.0,4,2,2,1.0,12.5,2.65,5.5,0.67,Rural,Excellent,0,0,140118.0
1782.0,4,3,1,2.0,14.2,0.2,6.4,1.14,Suburban,Good,1,1,361591.0
2952.0,1,1,2,1.0,12.0,6.23,5.6,3.95,Suburban,Fair,0,1,400613.0
2880.0,4,2,2,1.0,4.8,25.1,9.3,3.35,Urban,Good,0,0,536790.0
1503.0,3,2,1,1.0,4.2,3.97,4.3,6.49,Urban,Poor,0,0,270306.0
1409.0,3,2,2,1.0,2.2,4.36,6.5,0.15,Suburban,Excellent,0,0,280537.0
2105.0,5,3,3,2.0,28.4,27.76,7.4,0.03,Suburban,Excellent,0,0,356085.0
1151.0,3,2,2,2.0,14.4,9.49,3.6,3.0,Rural,Good,0,1,187568.0
1996.0,3,2,3,1.0,3.1,10.16,4.8,0.82,Rural,Good,0,0,283147.0
2298.0,1,1,1,2.0,2.9,6.62,6.2,1.02,Rural,Good,0,1,306333.0
2598.0,2,2,1,2.0,31.0,29.39,4.9,1.98,Urban,Excellent,0,0,427214.0
1735.0,3,1,1,1.0,20.4,9.34,5.0,0.27,Rural,Fair,0,1,236207.0
1668.0,1,1,2,1.0,16.2,18.03,5.9,2.57,Suburban,Good,1,1,291381.0
1229.0,4,2,2,3.0,7.8,9.62,7.7,0.98,Suburban,Good,1,1,302831.0
1263.0,3,2,3,2.0,4.6,10.63,5.9,2.5,Suburban,Excellent,0,0,252431.0
1653.0,3,2,1,3.0,58.3,2.74,8.4,4.49,Urban,Excellent,0,1,317289.0
2039.0,2,2,1,1.0,23.9,2.89,4.7,0.47,Urban,Excellent,0,0,387935.0
2394.0,3,1,2,2.0,5.4,12.22,4.2,6.68,Rural,Good,0,0,323336.0
1278.0,4,2,2,1.0,28.2,2.82,10.0,1.89,Suburban,Fair,1,1,272748.0
2770.0,6,4,1,1.0,21.3,6.62,5.3,6.41,Suburban,Good,0,1,482779.0
1624.0,2,1,2,2.0,5.3,2.29,4.1,0.58,Suburban,Good,0,0,282876.0
1786.0,5,2,2,1.0,8.3,13.59,3.4,2.32,Rural,Good,0,0,240096.0
1314.0,4,3,2,1.0,3.1,0.94,8.4,1.29,Suburban,Poor,0,1,264732.0
400.0,4,4,2,1.0,1.8,14.15,5.9,3.72,Suburban,Good,0,0,141737.0
2375.0,3,2,1,0.0,19.2,7.39,6.0,2.33,Urban,Fair,0,0,397010.0
2279.0,2,2,3,2.0,4.7,1.66,6.2,1.71,Urban,Excellent,0,1,464977.0
1617.0,2,1,2,1.0,25.7,6.25,8.3,6.1,Rural,Fair,0,0,201559.0
1844.0,4,2,1,0.0,81.4,2.66,6.2,1.18,Suburban,Good,0,1,281613.0
2135.0,3,2,1,1.0,1.2,3.13,10.0,0.62,Suburban,Fair,0,1,417405.0
784.0,5,4,2,0.0,9.6,3.47,6.7,2.34,Suburban,Good,0,1,211867.0
1456.0,3,3,1,2.0,24.3,0.52,8.4,2.45,Rural,Excellent,1,0,246433.0
2316.0,2,1,1,0.0,23.3,34.13,7.9,1.45,Suburban,Fair,0,1,281400.0
985.0,4,3,2,2.0,21.4,0.26,6.4,1.67,Suburban,Fair,1,0,251528.0
1991.0,3,1,1,0.0,6.4,8.69,5.4,8.02,Suburban,Poor,0,0,279043.0
918.0,3,1,2,1.0,9.1,3.71,7.1,3.3,Urban,Good,0,0,219150.0
2103.0,4,2,1,2.0,13.6,8.31,7.4,0.29,Rural,Good,0,1,282546.0
1777.0,5,4,2,2.0,54.7,3.52,5.5,0.6,Rural,Fair,0,1,257512.0
750.0,4,3,1,0.0,6.0,8.96,6.8,9.28,Rural,Good,1,0,153588.0
2557.0,4,3,1,2.0,38.5,10.45,8.7,3.24,Rural,Poor,0,0,307506.0
1323.0,4,3,1,1.0,4.7,9.38,10.0,6.16,Rural,Excellent,0,0,210123.0
1273.0,5,3,3,2.0,67.7,0.97,8.0,0.91,Suburban,Excellent,1,0,242150.0
1930.0,3,1,2,2.0,16.6,8.56,9.9,3.39,Rural,Excellent,0,1,267373.0
2547.0,1,1,1,2.0,9.3,2.63,5.4,3.13,Suburban,Excellent,0,1,416972.0
1140.0,3,2,2,3.0,14.3,0.23,7.8,0.87,Urban,Good,0,1,348025.0
1840.0,3,2,2,1.0,4.8,4.29,8.9,2.0,Suburban,Good,0,1,334276.0
2079.0,4,3,3,2.0,4.8,4.55,4.9,2.47,Rural,Good,0,1,346492.0
2251.0,4,2,1,1.0,1.8,5.04,5.6,1.64,Suburban,Fair,0,0,378723.0
1915.0,4,2,2,0.0,1.8,9.76,9.6,4.39,Rural,Fair,1,0,250183.0
1561.0,1,1,1,0.0,6.4,2.96,4.7,4.47,Urban,Fair,1,0,296020.0
1262.0,4,2,1,0.0,21.6,3.03,4.1,4.75,Urban,Good,0,0,275002.0
1856.0,3,3,3,2.0,14.0,0.5,9.3,4.07,Suburban,Good,0,1,308227.0
1103.0,4,3,2,2.0,1.6,9.29,8.7,1.67,Urban,Fair,0,1,307319.0
400.0,4,3,1,2.0,28.7,6.71,7.3,1.2,Urban,Poor,0,1,156893.0
2084.0,3,2,1,0.0,13.8,3.44,6.4,4.45,Urban,Good,0,0,400676.0
2388.0,2,1,2,1.0,48.6,9.77,5.7,1.68,Rural,Poor,1,0,252948.0
400.0,2,1,2,3.0,16.6,6.17,7.0,0.71,Urban,Excellent,0,1,180243.0
1144.0,4,3,1,1.0,2.9,5.07,9.3,1.77,Urban,Fair,0,1,295967.0
2202.0,5,4,3,2.0,9.6,5.73,6.9,0.38,Urban,Good,0,0,465838.0
3137.0,4,2,1,2.0,15.7,8.09,10.0,2.94,Suburban,Good,0,1,487853.0
1814.0,2,1,1,2.0,0.4,8.63,4.9,1.02,Suburban,Poor,0,1,269443.0
1327.0,3,2,3,2.0,0.2,2.73,6.5,0.75,Suburban,Good,0,0,281883.0
1681.0,4,3,1,2.0,2.1,1.21,5.8,7.84,Suburban,Good,0,0,296413.0
2694.0,4,3,1,1.0,4.3,1.36,4.5,3.75,Urban,Excellent,0,1,528379.0
1380.0,2,1,2,2.0,8.4,8.16,6.2,3.87,Suburban,Good,0,1,261575.0
1281.0,1,1,2,1.0,10.0,16.5,7.3,2.44,Rural,Poor,0,0,149950.0
1486.0,4,2,1,1.0,2.2,4.21,7.4,4.57,Urban,Fair,1,1,339154.0
1180.0,3,1,3,0.0,16.8,1.49,10.0,3.56,Suburban,Fair,0,1,237622.0
1880.0,3,1,2,2.0,13.6,11.3,7.3,2.28,Urban,Fair,0,1,352926.0
2856.0,1,1,1,1.0,5.2,14.29,8.6,8.12,Urban,Good,0,0,475512.0
2010.0,3,2,2,1.0,0.2,17.0,6.6,0.53,Suburban,Excellent,0,1,376014.0
1636.0,5,4,1,,1.2,7.47,,,Suburban,Good,1,0,326781.0
1610.0,6,3,1,3.0,7.5,15.77,10.0,1.28,Urban,Good,0,1,380175.0
784.0,4,3,2,2.0,2.5,0.2,7.5,1.88,Urban,Good,1,1,295763.0
2374.0,3,1,3,2.0,7.1,0.91,4.7,0.33,Rural,Excellent,0,0,308664.0
1749.0,2,1,1,2.0,14.8,0.78,5.5,1.94,Rural,Fair,0,0,218241.0
1683.0,3,2,1,1.0,11.9,9.98,7.0,2.36,Rural,Good,0,1,232275.0
3876.0,3,2,2,1.0,3.9,0.58,7.3,10.0,Suburban,Excellent,0,1,544635.0
1994.0,4,2,1,3.0,6.3,5.49,7.8,9.24,Suburban,Fair,0,0,331574.0
1311.0,3,2,1,0.0,14.3,5.12,7.3,8.48,Suburban,Fair,1,0,221089.0
1523.0,3,2,1,1.0,29.6,2.98,6.5,1.07,Urban,Excellent,0,0,351889.0
2546.0,2,2,2,1.0,21.0,16.35,5.4,10.0,Suburban,Good,0,0,344697.0
1874.0,3,1,1,1.0,12.1,1.49,7.2,1.52,Suburban,Fair,0,1,325133.0
865.0,2,1,1,1.0,6.7,3.48,9.8,4.77,Urban,Good,0,1,253372.0
2397.0,2,1,2,2.0,6.8,11.9,8.3,0.61,Rural,Good,0,1,314023.0
1366.0,6,4,2,0.0,31.7,0.25,7.5,1.76,Urban,Good,0,0,336884.0
3018.0,3,1,2,2.0,0.6,8.94,8.4,8.45,Suburban,Good,0,1,434952.0
2502.0,3,2,1,1.0,66.3,13.56,5.8,7.35,Urban,Fair,0,0,374197.0
1509.0,5,3,2,1.0,16.4,21.54,5.6,2.88,Suburban,Good,0,1,265936.0
2633.0,6,4,1,0.0,17.1,16.72,5.2,4.0,Urban,Good,0,0,469443.0
1844.0,4,3,1,2.0,0.6,3.08,6.3,0.49,Urban,Excellent,0,0,449309.0
2354.0,4,2,2,1.0,14.0,7.06,5.7,3.2,Suburban,Fair,1,1,348986.0
2115.0,3,1,1,2.0,9.9,0.64,8.7,2.41,Suburban,Excellent,1,0,389564.0
1250.0,3,2,1,2.0,1.7,2.39,5.6,0.24,Suburban,Fair,0,1,267041.0
1382.0,3,2,1,2.0,4.9,0.79,5.1,0.3,Urban,Good,0,1,325295.0
2469.0,4,2,1,1.0,33.2,3.03,10.0,0.29,Suburban,Excellent,0,1,413464.0
1582.0,4,2,1,1.0,12.0,16.65,5.7,3.22,Suburban,Good,0,1,262592.0
1538.0,3,3,3,1.0,8.0,3.41,6.8,0.38,Urban,Fair,1,0,326516.0
1179.0,2,1,1,2.0,1.1,6.6,7.3,1.58,Rural,Fair,0,0,188062.0
2075.0,4,3,1,1.0,18.8,4.54,4.5,1.1,Suburban,Good,1,1,369303.0
3141.0,2,2,1,2.0,18.2,4.91,8.7,2.0,Urban,Good,0,1,571376.0
1106.0,4,2,3,2.0,14.3,27.94,7.6,3.06,Rural,Excellent,0,0,173974.0
1816.0,4,2,2,1.0,10.7,2.81,9.3,2.89,Rural,Good,0,1,277864.0
2718.0,4,2,1,0.0,8.5,7.9,5.3,1.81,Rural,Excellent,0,0,364771.0
1748.0,4,3,2,2.0,13.5,4.36,6.7,1.56,Suburban,Good,0,0,325757.0
2094.0,5,4,1,1.0,4.0,0.5,6.6,1.27,Suburban,Excellent,0,0,382281.0
1109.0,3,2,1,0.0,42.5,5.38,7.0,4.95,Urban,Poor,0,0,185175.0
2078.0,4,3,1,2.0,13.3,13.43,3.9,1.0,Suburban,Excellent,0,0,364696.0
1678.0,4,3,1,,5.6,0.83,,,Rural,Good,1,0,281368.0
2441.0,2,1,1,3.0,9.0,0.58,3.9,3.4,Suburban,Excellent,0,0,413617.0
2572.0,1,1,2,2.0,24.6,1.33,7.1,1.11,Rural,Poor,0,0,291020.0
3483.0,3,2,1,2.0,2.6,11.56,2.7,4.69,Urban,Good,1,0,636071.0
2177.0,3,2,2,1.0,5.2,10.3,3.2,0.99,Suburban,Good,1,1,397843.0
2012.0,4,2,1,1.0,17.1,6.66,8.0,3.03,Rural,Excellent,0,0,296826.0
1926.0,4,3,1,2.0,5.7,5.05,5.5,0.12,Suburban,Good,0,0,337429.0
1570.0,2,1,1,1.0,23.6,17.54,4.7,1.22,Rural,Good,0,0,182224.0
2020.0,2,2,3,1.0,2.1,11.64,8.8,1.05,Suburban,Good,0,0,368848.0
1608.0,6,4,1,1.0,21.6,13.37,7.1,4.24,Suburban,Good,0,0,267173.0
1909.0,2,1,2,1.0,1.1,13.42,8.1,8.53,Suburban,Fair,0,0,270911.0
2656.0,3,3,1,1.0,0.2,8.23,6.2,1.54,Rural,Fair,0,1,333334.0
1146.0,4,2,1,2.0,34.3,4.9,10.0,4.36,Suburban,Fair,0,1,200965.0
2541.0,3,2,1,1.0,13.1,16.0,5.4,3.01,Urban,Good,0,1,470437.0
2656.0,2,1,1,0.0,6.5,20.83,9.6,8.56,Suburban,Excellent,0,0,390583.0
1723.0,2,1,1,2.0,4.0,0.2,6.4,4.17,Suburban,Excellent,0,0,299025.0
421.0,2,1,1,3.0,14.4,0.42,3.5,0.2,Urban,Poor,0,0,125138.0
1405.0,4,2,2,1.0,10.7,25.5,7.4,3.12,Suburban,Poor,0,1,212229.0
2643.0,3,2,1,,71.7,2.6,,,Urban,Fair,0,0,391809.0
1785.0,3,2,2,2.0,61.3,16.53,4.6,0.04,Suburban,Fair,1,0,238691.0
1150.0,4,3,1,3.0,15.1,3.94,4.8,0.72,Rural,Fair,0,0,194618.0
1472.0,4,3,2,2.0,8.8,1.01,6.5,6.37,Suburban,Good,0,1,309770.0
2346.0,1,1,2,2.0,10.1,0.67,7.1,6.51,Rural,Good,0,1,288250.0
2155.0,3,2,1,1.0,17.2,1.36,2.1,4.01,Urban,Good,0,1,408923.0
1645.0,4,2,1,2.0,1.6,2.3,8.4,10.0,Rural,Good,0,0,269913.0
1562.0,3,1,2,0.0,6.0,5.36,5.6,4.11,Urban,Fair,0,0,273701.0
1545.0,3,2,2,2.0,1.2,9.67,4.1,0.03,Urban,Good,1,1,375419.0
1200.0,4,3,1,2.0,1.1,34.38,8.2,0.85,Rural,Excellent,0,0,211032.0
2850.0,5,2,1,3.0,3.3,4.66,6.5,0.08,Suburban,Fair,0,0,464134.0
1590.0,4,2,2,1.0,10.0,5.84,8.7,0.25,Urban,Fair,1,1,402472.0
2591.0,4,2,1,0.0,23.0,5.9,7.3,0.62,Rural,Fair,1,1,376731.0
2789.0,4,3,2,2.0,10.0,6.2,6.5,1.75,Suburban,Fair,0,1,454661.0
2449.0,3,1,1,2.0,6.1,5.83,6.2,4.7,Rural,Good,0,1,311480.0
1519.0,4,4,1,2.0,1.3,0.2,7.4,4.95,Suburban,Fair,0,0,312108.0
2062.0,3,2,2,1.0,12.0,0.2,5.8,2.39,Suburban,Good,0,0,362962.0
1784.0,2,1,2,1.0,4.7,0.82,5.0,6.58,Suburban,Fair,0,1,233664.0
1213.0,4,3,1,2.0,14.3,0.86,7.6,1.73,Urban,Good,1,1,344369.0
2011.0,4,3,2,1.0,56.7,9.76,6.2,5.5,Suburban,Poor,0,1,259691.0
1034.0,3,2,2,2.0,1.8,1.83,6.6,1.51,Suburban,Good,0,1,251153.0
2572.0,5,2,2,1.0,3.6,18.01,8.5,0.81,Urban,Fair,0,1,492534.0
1498.0,1,1,1,2.0,9.6,21.12,6.3,6.2,Urban,Poor,1,0,238469.0
1931.0,3,2,2,2.0,51.9,29.8,6.5,1.23,Urban,Excellent,0,1,320318.0
1984.0,2,1,2,2.0,22.2,22.39,5.4,1.75,Rural,Good,0,1,249524.0
1632.0,4,3,2,1.0,34.3,2.54,7.3,1.0,Suburban,Fair,0,0,308314.0
2181.0,4,3,2,2.0,6.1,5.7,7.1,2.72,Suburban,Good,0,0,369137.0
1491.0,3,3,1,1.0,72.5,1.54,8.1,10.0,Rural,Good,0,1,146452.0
2366.0,4,3,2,2.0,1.6,13.13,5.5,0.06,Suburban,Good,0,0,401923.0
925.0,3,1,2,1.0,0.8,17.54,5.7,5.75,Rural,Good,0,1,143480.0
1882.0,4,3,1,1.0,29.0,15.25,7.9,0.01,Urban,Excellent,0,0,411749.0
3060.0,3,2,1,1.0,39.3,4.54,7.0,1.13,Urban,Fair,0,1,498445.0
1150.0,3,2,1,1.0,1.4,11.37,4.9,0.46,Suburban,Good,0,0,213676.0
1359.0,5,4,2,3.0,1.8,0.82,8.9,3.54,Suburban,Fair,1,0,281660.0
2134.0,3,1,1,1.0,0.5,0.33,3.4,0.13,Rural,Good,0,0,311640.0
1917.0,2,2,2,2.0,1.7,11.19,7.9,2.02,Suburban,Excellent,0,0,349251.0
2028.0,4,3,3,3.0,3.5,4.43,4.2,0.87,Urban,Excellent,0,0,453906.0
2118.0,6,3,2,0.0,52.6,43.32,9.9,0.36,Suburban,Good,0,0,274723.0
2213.0,3,2,3,2.0,16.5,0.82,3.7,3.69,Suburban,Excellent,0,1,359209.0
2521.0,2,1,3,1.0,22.6,15.48,8.6,0.61,Urban,Good,0,0,458004.0
2066.0,3,2,1,0.0,22.5,5.23,6.4,0.63,Suburban,Good,0,1,316514.0
1643.0,3,1,2,1.0,11.5,14.04,5.8,0.8,Rural,Excellent,0,1,241340.0
2237.0,2,1,1,3.0,24.0,13.59,6.8,2.21,Rural,Poor,0,1,287711.0
3035.0,4,3,2,0.0,13.6,19.81,7.6,2.69,Suburban,Good,1,0,466984.0
1714.0,6,4,1,2.0,5.7,2.83,4.9,0.04,Suburban,Good,0,1,338295.0
1167.0,3,2,3,2.0,12.4,23.93,5.0,0.69,Urban,Excellent,0,0,274399.0
2520.0,3,2,2,2.0,11.4,1.32,7.7,1.41,Suburban,Excellent,0,1,421595.0
1722.0,3,2,2,0.0,26.0,0.68,3.4,1.01,Suburban,Excellent,0,1,334257.0
400.0,2,1,1,2.0,60.0,4.52,5.4,5.39,Suburban,Excellent,0,0,102771.0
2351.0,5,4,1,2.0,7.9,14.1,10.0,3.87,Urban,Good,1,0,507273.0
1452.0,3,1,2,2.0,21.6,5.13,4.8,2.46,Rural,Poor,0,0,159583.0
1741.0,3,3,1,3.0,1.6,14.14,8.6,1.03,Rural,Poor,0,0,229041.0
2016.0,4,3,2,2.0,22.5,10.47,5.4,3.02,Suburban,Good,0,1,334545.0
1924.0,3,2,1,0.0,7.0,1.88,7.4,4.64,Urban,Good,1,1,422553.0
2261.0,4,4,2,1.0,0.6,23.79,7.7,2.26,Urban,Good,0,0,466272.0
1517.0,2,1,1,1.0,6.8,0.5,8.5,3.84,Urban,Good,0,1,313599.0
2134.0,4,2,2,1.0,14.1,18.28,6.1,3.46,Suburban,Excellent,0,1,374199.0
1631.0,5,4,2,1.0,1.9,2.9,10.0,2.12,Urban,Good,0,1,432774.0
2280.0,4,2,1,1.0,38.7,5.55,5.4,0.94,Rural,Excellent,0,0,286201.0
2200.0,6,5,1,1.0,1.2,4.39,6.9,3.42,Rural,Excellent,0,1,331265.0
1192.0,2,1,1,3.0,39.9,1.51,6.9,0.58,Suburban,Good,0,0,214088.0
2506.0,3,2,2,0.0,18.4,3.55,4.5,3.78,Suburban,Good,0,1,365637.0
1452.0,4,3,2,3.0,6.0,1.71,6.0,4.08,Suburban,Good,0,0,313393.0
2325.0,4,3,2,1.0,7.4,1.82,6.8,4.32,Rural,Good,0,0,300063.0
2039.0,3,2,2,2.0,20.3,1.66,5.7,1.6,Rural,Fair,0,1,280177.0
2995.0,3,2,1,2.0,13.8,5.37,10.0,0.53,Urban,Fair,0,0,551422.0
1655.0,2,2,1,1.0,16.7,12.79,5.0,0.26,Urban,Fair,0,1,293058.0
1573.0,3,1,1,,7.4,6.73,,,Suburban,Fair,0,0,260955.0
1787.0,2,2,1,1.0,10.0,17.89,8.0,5.43,Suburban,Fair,0,1,285587.0
1603.0,4,3,3,1.0,68.9,8.1,6.5,2.63,Urban,Fair,0,0,251318.0
2320.0,3,2,2,3.0,3.6,9.35,4.9,0.39,Suburban,Good,0,0,379737.0
749.0,2,2,1,2.0,8.1,8.81,5.1,6.83,Suburban,Excellent,0,1,158025.0
1115.0,4,2,2,0.0,5.2,4.77,5.6,10.0,Urban,Good,0,0,244633.0
1106.0,4,3,2,0.0,21.7,9.35,3.3,1.42,Rural,Excellent,0,0,167033.0
2418.0,5,4,1,1.0,21.7,0.58,4.7,2.26,Urban,Good,0,1,457878.0
